,tweets,label
1717,Assertions that it makes no difference whether children are raised by heterosexual or homosexual parents have been 'shattered by the latest and best social science and research.',1
1718,"In April 2018, Suge Knight was stabbed to death in prison.",1
1719,"Says this month’s special session will cost the state $27,300 a day just for legislators’ daily living expenses.",0
1720,"Snapchat, a popular messaging service, announced in November 2017 that it is being closed down by the end of the year.",1
1721,Seventy-five percent of the young adults in this country are not mentally or physically fit to serve.,0
1722,"Will roads be Africa's biggest child killers by 2015? The claim is based on old, faulty data | Africa Check",1
1723,Jennifer Aniston once reconnected a homeless 15-year-old single mother with her parents.,1
1724,A game show contestant could not correctly determine which is larger: an elephant or the moon.,1
1725,Players whose photos grace cans of Campbell’s Chunky Soup are doomed by a curse to injury or subsequent obscurity.,1
1726,Cell phone calls from particular phone numbers can cause brain hemorrhage and death.,1
1727,"President Barack Obama 'wants to take in 250,000 (people) from Syria.'",1
1728,A video shows a ghost haunting a hallway at a school in Ireland.,1
1729,Says Charlotte Nash 'pretends to be a chicken farmer' in order to get property tax exemptions.,1
1730,'If Rhode Island does a hybrid [retirement] plan we’ll be the first state in the nation to do this.’’,1
1731,Mitt Romney has 15 homes.,1
1732,"Donald Trump supporters chanted 'we hate muslims, we hate blacks, we want our great country back' during a rally on election night.",1
1733,A hedge fund manager named Jared Price won the $1.6 billion Powerball lottery.,1
1734,Accused school shooter Nikolas Cruz has ties to the Islamic State or other Islamic extremist groups.,1
1735,Photographs show thousands and thousands of unsold new cars deteriorating in storage lots until they are scrapped.,1
1736,'The first so-called second hand information ‘Whistleblower’ got my phone conversation almost completely wrong.',1
1737,"Because of a local version of Amendment 4, 'the taxpayers of St. Pete Beach have had to pay hundreds of thousands in legal bills.'",0
1738,'We’re broke. We don’t have any more money.',1
1739,Tickets issued for President Trump's first State of the Union address contain a misspelling of the word 'union.',0
1740,Britney Spears took her hit song “Oops I Did It Again” from Louis Armstrong.,1
1741,Says a federal judge 'sanctions Tennessee ‘birther’ lawyer … for bringing a frivolous lawsuit.',0
1742,The horses in 'Young Frankenstein' react violently to mention of Frau Blücher's name because it means 'glue' in German.,1
1743,'The Obama Administration's own White House Council of Economic Advisers has estimated 4.7 million Americans will lose their jobs if the (health care) bill passes.',1
1744,An 81-year-old man named Arthur Hickenlooper competed on the show 'American Ninja Warrior.',1
1745,'Phoenix is already one of the kidnapping capitals of the world.',1
1746,'Daniel Webster said he's out. Now he says he's in.',0
1747,"Two grandchildren of John Tyler,  the 10th U.S. President, are still alive.",0
1748,Ruth Bader Ginsburg has resigned her U.S. Supreme Court seat and moved to New Zealand.,1
1749,A photograph shows a group of Texas college students protesting the rising cost of education by writing their debts on their graduation caps.,1
1750,Obama 'supports hate-crimes expansion ... potentially putting churches at risk if they preach the truth about homosexuality.',1
1751,Leave It to Beaver star Jerry Mathers was killed in action in Vietnam.,1
1752,A baby left on a bed is smothered under coats dropped by Christmas visitors.,1
1753,"Amid the 'crisis at our southern border,' there are 'reports of illegal migrants carrying deadly diseases such as … Ebola virus.'",1
1754,"Not buying American Terrorist, a book about Timothy McVeigh, will prevent the Oklahoma City bomber from garnering additional publicity.",1
1755,California 'admitted' there were 'a million' illegal votes in the 2016 presidential election.,1
1756,'More people now die in Wisconsin from drug overdoses than car crashes.',0
1757,conEdison is reimbursing its customers up to $350 in compensation for food spoiled during the August 2003 blackout.,1
1758,Says '11 straight years of no major hurricanes striking land' in the United States 'bores a hole right through the whole climate change argument.',1
1759,GreatGreat Uncle Remus Reid,1
1760,Warren Buffett says stop Obamacare now and start over.,1
1761,Groucho Marx made a risqué wisecrack about his cigar to a female You Bet Your Life contestant with 19 children.,1
1762,Barack Obama is the 'First President to terminate America’s ability to put a man in space.',1
1763,Says Bill White is refusing to debate.,1
1764,"In the summer of 2018, President Donald Trump donated his entire $400,000 annual salary to the Department of the Interior for the purpose of rebuilding military cemeteries.",1
1765,A video shows a new species of plant created by crossbreeding marijuana with a Venus flytrap.,1
1766,A list collects statements about rape made by Republican politicians.,0
1767,Photographs show a “new killer insect” that is able to spread a skin-altering virus when touched.,1
1768,'Our credit rating went up since I've been in office.',1
1769,U.S. Sen. Saxby Chambliss votes more with Democrats than with conservatives.,1
1770,Michael Kors uses fur from dogs that were skinned alive in manufacturing the brand's products.,1
1771,Ted Cruz Is Married to His Cousin,1
1772,The McDonald’s restaurant chain is the world’s largest purchaser of cow eyeballs.,1
1773,Chelsea Clinton was arrested in April 2017 for having sex with a minor.,1
1774,"Says Kurt Russell said 'if the Dems regain power, they have promised to abolish the 1st, 2nd, 4th, 5th & 6th amendments. Also the Senate, the Electoral College, the Supreme Court, borders, ICE, and more. When do we get to declare them enemies of the state?'",1
1775,A groundbreaking study showing that algae can draw an alternative source of energy from other plants suggests that humans might be able to draw energy from each other in a similar way.,1
1776,"'Risk analysts listed Donald Trump, a Donald Trump presidency, as one of the top threats facing the global economy, ahead of terrorism.'",0
1777,An image shows musicians David Bowie and Lemmy Kilmister together at a party.,1
1778,"A father was faced with the horrifying choice between saving his son's life at the cost of many, or watching his son die as his inaction saves others.",1
1779,"Say Matt Wand cut Troutdale police, created a slush fund for himself.",1
1780,A photograph shows a billboard in the U.S. promoting the wearing of hijabs.,0
1781,Maxine Waters told CNN that her first act if elected president would be to impeach Donald Trump.,1
1782,The UN stated that taking children to church is a violation of their human rights.,1
1783,Senator Elizabeth Warren said that women being raped was an acceptable cost for the tolerance of Muslims and praised Planned Parenthood.,1
1784,"Says the federal health care law upheld by the Supreme Court 'has improved or saved the lives of more than 4,000 Texans' otherwise prevented from obtaining health coverage due to pre-existing conditions.",0
1785,South Carolina exit polls asked voters whether black people had become 'too demanding' on the subject of civil rights.,0
1786,Vice President Joe Biden's meeting 'with the transparency and accountability board . . . was closed to the public.',1
1787,'Wendy Davis opposes any limits on abortion.',1
1788,A 'Muslim terrorist' deliberately caused the crash of an Amtrak train in Washington by sabotaging the tracks.,1
1789,An Oklahoma City McDonald's outlet was caught with horse meat and human meat in their freezers.,1
1790,A photograph shows Norwegian police officers in their skintight Summer uniforms.,1
1791,"'The Walton family, which owns Wal-Mart, controls a fortune equal to the wealth of the bottom 42 percent of Americans combined.'",0
1792,'We now consume at the federal level 25 percent of the gross domestic product. Historically we were at 20 percent. So we've taken 5 percent away from the private sector.',0
